created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Nov 09 23:08:29 +0000 2023;1722753053827469576;"#TemanPemilih, KPU Kabupaten Musi Rawas menerima Kotak Suara yang akan digunakan pada Pemilihan Umum Tahun 2024 di Gudang Logistik KPU Kabupaten Musi Rawas yang beralamat di Jl. Agropolitan Center Blok. D, Kecamatan Muara Beliti (9/11/2023) ..  #KPUMelayani #PemiluSerentak2024 https://t.co/7rUSkStWPD";0;1;0;1;in;1467707484102021124;1722753053827469576;kpu_kabmura;https://twitter.com/kpu_kabmura/status/1722753053827469576
Thu Nov 09 23:08:23 +0000 2023;1722753028674232547;"@promisenewera @neohistoria_id jd presiden";0;0;0;0;in;1324701524476350464;1722578755074625694;urfavaccccc;https://twitter.com/urfavaccccc/status/1722753028674232547
Thu Nov 09 23:08:08 +0000 2023;1722752965277306961;"@pakaipeci Kita tdk tau bg berapa %. Yg pasti baik bagi pk PS bersedekah di usia yg terbilang tua ini. Kalau saya bg walaupun pk PS nyumbang banyak saya tidak akan pilih beliau jadi presiden karena beliau sdh tua. Takut ada masalah kesehatan ditngah jalan. Indonesia sgt mhl utk dipertauhkan";0;0;0;1;in;1108338120758423553;1722748531671441876;Denish234;https://twitter.com/Denish234/status/1722752965277306961
Thu Nov 09 23:08:06 +0000 2023;1722752956448244049;"@kiki_daliyo @fadlizon lagunya bener bener indah persis sama seperti kondisi Demokrasi dan politik kita yg pada menginjak hukum dan org org licik mulai mencalonkan dirinya sebagai presiden agar tujuan mereka tercapai";0;0;0;0;in;1698567844257239040;1722539197255565710;IncessKeshya;https://twitter.com/IncessKeshya/status/1722752956448244049
Thu Nov 09 23:07:57 +0000 2023;1722752916933796084;"@gus_dibyo Rico, sepertinya punya bakat jadi politikus versi 'instant'. Anak presiden semalam, cawapres besoknya. Ayo, siapa yang mau voting? 🗳️";0;0;0;0;in;1184070916222808064;1722509401393897567;iamyouralice;https://twitter.com/iamyouralice/status/1722752916933796084
Thu Nov 09 23:07:56 +0000 2023;1722752913695723849;"@KompasTV ini menteri mau lawan presiden😂";0;0;0;0;in;408961340;1722649421706629587;sodik_20;https://twitter.com/sodik_20/status/1722752913695723849
Thu Nov 09 23:07:53 +0000 2023;1722752900592763366;"@gus_dibyo Seandainya anak presiden...punya prestasi dulu baru mikir jadi  wakil presiden.";0;0;0;0;in;1143085007193329664;1722509401393897567;Ranisor;https://twitter.com/Ranisor/status/1722752900592763366
Thu Nov 09 23:07:53 +0000 2023;1722752900563362042;"@Hans_sajah @M45Broo Sebagai Gubernur lumayan lah, tapi sebagai presiden?!?! masak kita mau ulangi lagi punya presiden kualitas di bawah standar https://t.co/EhR5h84Y35";0;0;0;0;in;1513287343528353794;1722416236083200098;Kang_Ac3;https://twitter.com/Kang_Ac3/status/1722752900563362042
Thu Nov 09 23:07:39 +0000 2023;1722752842908496237;"@gus_dibyo Rico mungkin berharap bisa jadi anak presiden semalam dan cawapres besoknya, tapi dunia nyata tak secepat khayalan. Siap-siap terjaga dari mimpi indah, ya! 😅";0;0;0;0;in;1064036834781458434;1722509401393897567;csoobinssi;https://twitter.com/csoobinssi/status/1722752842908496237
Thu Nov 09 23:07:26 +0000 2023;1722752787711488333;"@tvOneNews Yang jelas dong min..Dukungan jd presiden atau dukungan untuk TAHU DIRI..abu2 soalnya..";0;0;0;0;in;1172918255259766784;1722470183707812287;Walaby17;https://twitter.com/Walaby17/status/1722752787711488333
Thu Nov 09 23:07:23 +0000 2023;1722752775292068284;"@thinkaboutzid @idextratime presiden yg inisialnya G..yak bener Glazer 😂";0;0;0;0;in;1268353813112487936;1722619471951773937;koasbaik;https://twitter.com/koasbaik/status/1722752775292068284
Thu Nov 09 23:07:21 +0000 2023;1722752768451244397;"@gus_dibyo Semalam jadi anak presiden, besoknya cawapres. Rico, mungkin ini versi 'fast track' dalam dunia politik ala mimpimu. 😏";0;0;0;0;in;1666758576776564737;1722509401393897567;syarioutlook;https://twitter.com/syarioutlook/status/1722752768451244397
Thu Nov 09 23:07:17 +0000 2023;1722752751955034212;"@_iwon @JustaIndonesian @TxtdariHI Kalo begitu pemilihan kalimat anda yg sangat tolol, contoh " Bodoh bodoh gini banyak duitnya" Itu sama dgn analogi kalimat situ yg sering dipakai utk pamer kebanggaan, lain kali mikir dlu kalo komen biar ga blunder akhirnya ngeles sana sini 🤣🤣🤣🤣";0;0;0;0;in;1029523086415036417;1721869947734012057;UnstoppableQuin;https://twitter.com/UnstoppableQuin/status/1722752751955034212
Thu Nov 09 23:07:15 +0000 2023;1722752741955731735;"@kompascom kalian kasih makan dan kerjaan buat warga KOnOha saja gak becus, mau peras warga negara lain.. DUNGU sekali otak nya, giini kok mau jadi Presiden. Capres OMDO";0;0;0;0;in;1641875148994387968;1722449310946898303;ArekJackondo2;https://twitter.com/ArekJackondo2/status/1722752741955731735
Thu Nov 09 23:07:07 +0000 2023;1722752707226992653;"@gus_dibyo Rico sepertinya berimajinasi tinggi, dari anak presiden langsung melompat jadi cawapres semalam. 🤔😂";0;0;0;0;in;919375828126810115;1722509401393897567;Twt42852088;https://twitter.com/Twt42852088/status/1722752707226992653
Thu Nov 09 23:06:40 +0000 2023;1722752595150901579;"@akang_hero Presiden dan menterinya";0;0;0;0;in;146700124;1722634086161019173;cak_suhaimi;https://twitter.com/cak_suhaimi/status/1722752595150901579
Thu Nov 09 23:06:37 +0000 2023;1722752583973163031;"@gus_dibyo Selalu ada benefit jd anak presiden, salah satunya mau jd cawapres terus ngerubah aturan, gampang. Haha";0;0;0;0;in;1705221303622381568;1722509401393897567;AnyaTiller15631;https://twitter.com/AnyaTiller15631/status/1722752583973163031
Thu Nov 09 23:06:36 +0000 2023;1722752577811750954;"@gus_dibyo Rico punya mimpi besar, mungkin semalam jadi anak presiden, besoknya langsung cawapres. Mimpi atau skenario drama politik? 😄";0;0;0;0;in;919376418743521281;1722509401393897567;MasjacksonGot7;https://twitter.com/MasjacksonGot7/status/1722752577811750954
Thu Nov 09 23:06:28 +0000 2023;1722752543921721369;"demi bangsa dan negara, kadang mmg terpaksa berkhianat pada orang yg berjasa padanya ...pak harto tak sudi bertemu habibie pasca turun dr presiden sampe akhir hayatnya...ditolak dtg ke cendana https://t.co/okLAIlPcgx";0;0;0;0;in;945908114;1722752543921721369;artyan_design;https://twitter.com/artyan_design/status/1722752543921721369
Thu Nov 09 23:06:03 +0000 2023;1722752441836544293;"Dua cara tambah Ahli Parlimen. 1-Menang undi. 2-Kalau kalah, kita beli. Kata Presiden negara Liberalmenopause di Planet Pluto 😬  Teringat lak kata sudin “uwal saki baki tumpuk tumpuk taik unta”  😁😁 .";0;0;0;0;in;1649112759559401472;1722752441836544293;duaTepek;https://twitter.com/duaTepek/status/1722752441836544293
Thu Nov 09 23:05:58 +0000 2023;1722752420189761652;"Pak presiden @jokowi boleh lupa dengan ucapan Prabroro. Tapi kami kami tidak akan lupa lho pak 😎 https://t.co/rymaHKGvkU";1;6;6;16;in;1542533047865966593;1722752420189761652;AbankTho2;https://twitter.com/AbankTho2/status/1722752420189761652
Thu Nov 09 23:05:58 +0000 2023;1722752419921297500;"@gus_dibyo Jangan bangga  jadi anak presiden kalau bikin  kekacauan";0;0;0;0;in;2907040202;1722509401393897567;Anggita_lung;https://twitter.com/Anggita_lung/status/1722752419921297500
Thu Nov 09 23:05:47 +0000 2023;1722752370902532546;"Presiden Sambut Baik Ide Menteri Agama: Badan Kesejahteraan Masjid (BKM) Kembali Aktif  JAKARTA (https://t.co/UGHWprWOD5) – Presiden Joko Widodo ...  Info lengkapnya: https://t.co/HMMhgkr9Vn  #dialogmasa #berita #viral #presiden #sambut #baik #ide #menteriagama #jakarta https://t.co/etr0gwqO4I";0;0;0;1;in;1694927147004223488;1722752370902532546;Dialog_masa;https://twitter.com/Dialog_masa/status/1722752370902532546
Thu Nov 09 23:05:45 +0000 2023;1722752365227590031;"MATA GUA https://t.co/zU7RAGMPiU";0;0;0;4;in;1319232160255991808;1722752365227590031;Dmxlrd;https://twitter.com/Dmxlrd/status/1722752365227590031
Thu Nov 09 23:05:30 +0000 2023;1722752301692236108;"20 mahasiswa Yahudi ditangkap karena melakukan protes di depan kantor Presiden Brown University di Amerika untuk menuntut gencatan senjata di #Gaza  09.11.33💚🇵🇸🇵🇸💚🇵🇸🇵🇸  #FreePalenstine #StopGenocideInGaza #SahabatPalestina_ID https://t.co/fW4B0SzzTG";0;0;1;0;in;1117091658812624898;1722752301692236108;Kheyl4_29;https://twitter.com/Kheyl4_29/status/1722752301692236108
Thu Nov 09 23:05:07 +0000 2023;1722752206011793855;"Ganjar Presiden Indonesia 2024...Amin...GBU";0;0;0;0;in;820164169236254721;1722752206011793855;Huseiinn1;https://twitter.com/Huseiinn1/status/1722752206011793855
Thu Nov 09 23:05:00 +0000 2023;1722752174353252375;"Kerja profesional sbg Menhan dibilang Jongos Jokowi  Nyumbang Palestine sbg Menhan dibilang "itu duit pribadi atau duit rakyat?"  Nyumbang Palestin pke uang pribadi "Halaahh pamer!!"  Jd udah bener, kalo orang WARAS&amp PUNYA AKAL SEHAT ya pasti pilih @prabowo untuk Presiden RI 2024 https://t.co/oeigtfWSDn";1;2;1;4;in;1603758737239396354;1722752174353252375;yusufagro;https://twitter.com/yusufagro/status/1722752174353252375
Thu Nov 09 23:04:50 +0000 2023;1722752134763147730;"Menurut Hari Suprayogi, Direktur Jenderal Sumber Daya Air, pada 2015-2020 target Presiden Jokowi adalah membangun 65 waduk besar. Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan";0;0;0;0;in;818858183389278209;1722752134763147730;fauzunuria;https://twitter.com/fauzunuria/status/1722752134763147730
Thu Nov 09 23:04:46 +0000 2023;1722752118812295450;"#TemanPemilih...  Komisi Pemilihan Umum (KPU) Kabupaten Jepara,  Kamis (9/11/2023) melantik dan mengambil sumpah/janji pengganti antar waktu (PAW) anggota PPK Mlonggo dan PPS Desa Damarjati Kecamatan Kalinyamatan.. Selengkapnya: https://t.co/QkQXLMxAyH  #KPUMelayani https://t.co/7VPtiWsQv5";0;0;0;1;in;3409871354;1722752118812295450;KpuJepara;https://twitter.com/KpuJepara/status/1722752118812295450
Thu Nov 09 23:04:44 +0000 2023;1722752106552303837;"ya wajar lah, oon. lo bisa ngomong gini krn lo tau alasan dia dan cerita dia. bayangin aja dulu negara lo di ujung tanduk tapi presiden lo ga ngelakuin apa-apa dan gamau buka mulut, yakin 100% bakal ada riot besar-besaran sampe ngancurin sarana umum kalo irl mah. lol";0;0;0;0;in;886668094915067904;1722752106552303837;SH0UTOOO;https://twitter.com/SH0UTOOO/status/1722752106552303837
Thu Nov 09 23:04:43 +0000 2023;1722752104148963510;"Kok bisa kakek-kakek gini kalian vote jadi presiden we?";0;0;0;0;in;1139488677174759425;1722752104148963510;whalestarrr;https://twitter.com/whalestarrr/status/1722752104148963510
Thu Nov 09 23:04:31 +0000 2023;1722752053003612289;"@Gus_Raharjo Saya rasa Cawapres Boneka lebih cocok di pameran mainan daripada di pemilihan umum."";0;0;0;0;in;1701091642898518016;1722512224479224287;davis_stef13626;https://twitter.com/davis_stef13626/status/1722752053003612289
Thu Nov 09 23:04:32 +0000 2023;1722752058162642971;"@voiceofpkb @cakimiNOW @aniesbaswedan Mantap Gus Muhaimin insyaallah AMIN presiden dan wakil presiden 2024";0;0;0;0;in;1686726762758307840;1722545679007134112;SaputraAkh55353;https://twitter.com/SaputraAkh55353/status/1722752058162642971
Thu Nov 09 23:04:36 +0000 2023;1722752075438920102;"Org yg mlanggar ham aja bisa calonkan diri jadi presiden, ini indonesia yg sy jg tdk mengerti kenapa bisa???";0;0;0;0;in;741459178401599488;1722752075438920102;pastydinatiur;https://twitter.com/pastydinatiur/status/1722752075438920102
Thu Nov 09 23:04:21 +0000 2023;1722752013690356210;"Ternyata KURSI PRESIDEN senyaman LIGNA kalau sudah duduk LUPA BERDIRI. 🤭😊😊";0;0;0;1;in;4064901372;1722752013690356210;sibayan60;https://twitter.com/sibayan60/status/1722752013690356210
Thu Nov 09 23:04:13 +0000 2023;1722751979427070020;"Pak Ganjar Pranowo Bersama Istri halan halan makan di emperan dan menyapa warga dan rame weeh pada mau foto foto sama Capres, buat kenang"an soalnya nanti kalo sudah jadi Presiden agak susah mau foto foto ea kan 🤗 #GanjarMahfud2024 https://t.co/nE8brHP4EQ";0;1;6;10;in;1375108158633336837;1722751979427070020;p4rwaty_rizky;https://twitter.com/p4rwaty_rizky/status/1722751979427070020
Thu Nov 09 23:04:12 +0000 2023;1722751972426867101;"@knpiharis Pengikut anak presiden berijazah palsu semuanya orang cerdas hanya berpura-pura bodoh.";0;0;0;1;in;1509700424018063369;1722652198436553045;MocangTian;https://twitter.com/MocangTian/status/1722751972426867101
Thu Nov 09 23:03:43 +0000 2023;1722751852918558879;"Melihat begitu penting ketahanan air inilah Ketua Umum Partai Gerindra Prabowo Subianto siap melanjutkan program ekonomi pro rakyat yang digagas Presiden Joko Widodo atau Jokowi. Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan";0;0;0;0;in;3264654601;1722751852918558879;Prabu_Leonardo;https://twitter.com/Prabu_Leonardo/status/1722751852918558879
Thu Nov 09 23:03:35 +0000 2023;1722751819485782101;"dapat membantu memperluas dukungan dan kesadaran akan visi dan misi AMIN. Semoga kegiatan ini dapat menginspirasi masyarakat untuk berpartisipasi aktif dalam pemilihan presiden mendatang.";0;0;0;0;in;1681909354726051841;1722751819485782101;AznamSupar;https://twitter.com/AznamSupar/status/1722751819485782101
Thu Nov 09 23:03:28 +0000 2023;1722751788556894441;"#TemanPemilih, KPU Kabupaten Musi Rawas Menghadiri Kegiatan Penandatanganan  Naskah Perjanjian Hibah Daerah (NPHD) Secara Serentak Untuk Pemilihan Kepala Daerah Tahun https://t.co/0Cr2yD37AG";0;1;0;1;in;1467707484102021124;1722751788556894441;kpu_kabmura;https://twitter.com/kpu_kabmura/status/1722751788556894441
Thu Nov 09 23:03:25 +0000 2023;1722751778327060735;"@mikuroQ Jangankan cerita jokowi yg mereka klaim, pdhl jokowi jadi musuh mereka berkali². Klaim menang jadi presiden aja udah 2 kali.  Si bocil kl bukan krn bokapnya, ga bakal dikasih jadi walkot, nyingkirin Rudi. Krn tau Solo kandang banteng";0;0;0;0;in;132423464;1722515033241051628;dhea79;https://twitter.com/dhea79/status/1722751778327060735
Thu Nov 09 23:03:24 +0000 2023;1722751772266254464;"@txtdrpemerintah Termasuk penurunan presiden sekalian";0;0;0;0;in;1709907088728797184;1722684703164252525;laira_salsabila;https://twitter.com/laira_salsabila/status/1722751772266254464
Thu Nov 09 23:03:13 +0000 2023;1722751725722050873;"si bowo sdh tau video ini...si noel berharap si bowo cepat cepat mati...mati...supaya gibran jadi presiden........kebiasan si noel jadi penghianat mulai keliatan...!";0;0;0;0;in;820164169236254721;1722751725722050873;Huseiinn1;https://twitter.com/Huseiinn1/status/1722751725722050873
Thu Nov 09 23:03:11 +0000 2023;1722751720294674689;"Pakai Batik, Presiden FIFA Beri Pesan Khusus ke Warga Indonesia https://t.co/saH1YUz03V";0;0;0;1;in;17128975;1722751720294674689;CNNIndonesia;https://twitter.com/CNNIndonesia/status/1722751720294674689
Thu Nov 09 23:03:11 +0000 2023;1722751718394560899;"@Dennysiregar7 Ceritain dong proses naiknya Megawati jadi presiden setelah jatuhnya Gus dur";0;0;0;0;in;1457747071100874754;1722256952808632786;JukiWak;https://twitter.com/JukiWak/status/1722751718394560899
Thu Nov 09 23:03:11 +0000 2023;1722751716368769172;"@gus_dibyo melamunnya jadi anak presiden di negara lain aja ya jangan di wakanda 🙂 ntr ngawur nabrak aturan hmm";0;0;0;0;in;1702130030938374144;1722509401393897567;doanyadariibu;https://twitter.com/doanyadariibu/status/1722751716368769172
Thu Nov 09 23:03:02 +0000 2023;1722751679186272474;"@gus_dibyo Bermimpi anak  presiden boleh ajalah. Walaupun itu tidak  mungkin.";0;0;0;0;in;1372738839391825921;1722509401393897567;EffrataRaya;https://twitter.com/EffrataRaya/status/1722751679186272474
Thu Nov 09 23:02:54 +0000 2023;1722751646919450815;"Pemilihan cawapres seharusnya lebih didasari oleh pertimbangan yang matang daripada drama politik. Gibran Cawapres Boneka. https://t.co/mX7L17meI9";0;0;0;0;in;1691979558986334209;1722751646919450815;Bwookk1;https://twitter.com/Bwookk1/status/1722751646919450815
Thu Nov 09 23:02:52 +0000 2023;1722751640330235944;"@ganjarpranowo the only pak Ganjar yg bisa mengerti keadaan masyarakat dan sodara kandung kita yg ada di Palestina, semoga negara kita bisa segera berperan aktif dalam perdamaian dunia kalo bisa saat pak Ganjar menjadi presiden";0;0;0;0;in;1698567844257239040;1722546136777633887;IncessKeshya;https://twitter.com/IncessKeshya/status/1722751640330235944
Thu Nov 09 23:02:45 +0000 2023;1722751610198351964;"@lihatdariatas @Munir_Timur @pratikno10 makanya jangan jadi presiden beraaat.. biar @aniesbaswedan  aja... 😜😀";0;0;0;0;in;1655517918590033921;1722565253727477977;TuanRakyat01;https://twitter.com/TuanRakyat01/status/1722751610198351964
Thu Nov 09 23:02:42 +0000 2023;1722751598261366945;"@aniesbaswedan @cakimiNOW @NasDem @PKSejahtera @DPP_PKB Klu mereka tidak curang bapak pasti presiden pak ... insya Allah ...";0;0;0;0;in;1644797232238202882;1718511677556302189;Bahagia1229;https://twitter.com/Bahagia1229/status/1722751598261366945
Thu Nov 09 23:02:39 +0000 2023;1722751584252403948;"@pinknoheart2014 @BANGSAygSUJUD @99propaganda @alextham878 @are_inismyname @bengkeldodo @Bank_Joee_ @Lembayung071 @Minietweets_ @mpoklela7 @Chaves1305 @Kimberley_2024 drama selanjutnya itu di 2024 pak. dengan judul  Prabowo menang dan terpilih jd presiden Republik Indonesia 🔥🔥🔥";0;0;0;0;in;1120659787;1722180602655609007;gizemozeeen;https://twitter.com/gizemozeeen/status/1722751584252403948
Thu Nov 09 23:02:25 +0000 2023;1722751525414732072;"Politikus PDIP Masinton Pasaribu menyebutkan bahwa ada upaya pelanggengan kekuasaan yang dilakukan oleh pemerintahan saat ini, yang dipimpin oleh Presiden Joko Widodo. Mulai dari drama pemilu 3 periode, hingga terbitnya Cawapres Boneka untuk mempertahankan kekuasaannya. https://t.co/i0Ewn27XYk";0;0;0;0;in;1684083009052610561;1722751525414732072;kulnakula;https://twitter.com/kulnakula/status/1722751525414732072
Thu Nov 09 23:02:25 +0000 2023;1722751525163041130;"@Gus_Raharjo Kita perlu calon wakil presiden yang mampu bekerja secara efektif, bukan sekadar tampilan.";0;0;0;0;in;1709989265021833216;1722512224479224287;umamsay_;https://twitter.com/umamsay_/status/1722751525163041130
Thu Nov 09 23:02:00 +0000 2023;1722751421463077370;"@keuangannews_id Kerjaanmu Ngutang , bayar bunga nya sangat Tinggi 500 trilyun setiapntahunnya , ya beratlah....69 tahun indonesia merdeka membangun dari sabang sampai merauke hanya 2.600 T saja Hutangnya 433 T per presiden , dan pemerintahan SRI JOKO  dalam 9 T Hutang nambah 5291 T https://t.co/8vTUW5KKTU";0;0;0;0;in;1603583313142091776;1722585500563988793;kimi198021;https://twitter.com/kimi198021/status/1722751421463077370
Thu Nov 09 23:01:54 +0000 2023;1722751393801621564;"@DaniCicadasBdg @mojopahit_8 Mangga atuh kang";0;1;0;1;in;185897268;1722582182366204152;dgLewa2011;https://twitter.com/dgLewa2011/status/1722751393801621564
Thu Nov 09 23:01:32 +0000 2023;1722751302860742883;"@KiCebongMachine @_BungHerwin @jokowi Lanjut 5   Ini maaf kamu buta, bodoh atau pura pura bodoh,, maaf ini..  Yg ajukan /rekom Gibran /Bobby jd calon Walkot , Jokowi /Parpol yg minta (cek kejadian 2020 ) bahkan PDIP terakhir br mau kasih Rekom (tekanan??)  Ingat parpol tentu mikir kalo Presiden yg minta,, FAHAM??";0;0;0;0;in;1613660587883646977;1722619962442076290;DarneNyoman;https://twitter.com/DarneNyoman/status/1722751302860742883
